LootEventId,Timestamp,TerritoryTypeId,ContentId,LootEventTypeName,ItemId,ItemName,IsHQ,PlayerName,Roll
bad421c8-5580-4c2b-ae12-598cb5a85f9d,1654011859290,823,651,Obtain,26029,奇坦那守卫者指虎,False,十六五夜,摩杜纳,0
df0ecd2e-2175-40d0-938e-b942fe8c6043,1654011859290,823,651,Need,26093,奇坦那御敌项环,False,十六五夜,摩杜纳,70
0e752e59-9d70-4de8-87f2-ec54d63a6d94,1654011859290,823,651,Obtain,26093,奇坦那御敌项环,False,十六五夜,摩杜纳,0
2a3ca42b-1b79-41d3-bad3-84db0bdee1fc,1654011859290,823,651,Greed,26062,奇坦那强袭凉鞋,False,Cross罒,柔风海湾,50
dc9f0e85-1a4f-4edc-9154-b1a8646d493b,1654011859290,823,651,Greed,26062,奇坦那强袭凉鞋,False,十六五夜,摩杜纳,4
fcbde29b-8199-495d-8061-a23ef4b43830,1654011859306,823,651,Obtain,26062,奇坦那强袭凉鞋,False,Cross罒,柔风海湾,0
407453c2-6e42-41db-8595-5a7d38de9b85,1654011859306,823,651,Greed,26099,奇坦那强攻手镯,False,Cross罒,柔风海湾,73
dffc4e38-1db7-4220-a2ae-d2d36fdb59cc,1654011859306,823,651,Greed,26099,奇坦那强攻手镯,False,十六五夜,摩杜纳,78
a76239d5-89ea-4fb9-8abc-f28f83d511d6,1654011859306,823,651,Obtain,26099,奇坦那强攻手镯,False,十六五夜,摩杜纳,0
08ff65e9-041a-4735-8d4e-f8736f9e11e7,1654011859306,823,651,Greed,26042,奇坦那守卫者刺剑,False,Cross罒,柔风海湾,83
01fa8a44-dfe5-450f-8140-8c89b5892415,1654011859306,823,651,Greed,26042,奇坦那守卫者刺剑,False,十六五夜,摩杜纳,32
ac56365a-4929-4e81-a714-1a119ed1d026,1654011859306,823,651,Obtain,26042,奇坦那守卫者刺剑,False,Cross罒,柔风海湾,0
d48a0bf2-cc0a-4d24-8f56-9e6025f0a95b,1654011859306,823,651,Greed,26102,奇坦那咏咒手镯,False,Cross罒,柔风海湾,79
d3a42761-b0f7-4a23-917d-1de231880cab,1654011859323,823,651,Greed,26102,奇坦那咏咒手镯,False,十六五夜,摩杜纳,48
850deae1-88c2-4f37-b48f-0cc3b25593b7,1654011859323,823,651,Obtain,26102,奇坦那咏咒手镯,False,Cross罒,柔风海湾,0
7dc37a11-7452-43e3-914c-0ead47a9801b,1654011859323,823,651,Need,27907,管弦乐琴乐谱：解读,False,十六五夜,摩杜纳,51
fead9548-f8f6-49ea-bdcd-98e50379c95b,1654011859340,823,651,Obtain,27907,管弦乐琴乐谱：解读,False,十六五夜,摩杜纳,0
2a7766b3-01aa-47ef-b5a5-d1dd5fff254e,1654013063299,993,803,Add,34948,永暗治愈耳坠,False,,,0
be858d2c-6ca7-4e2e-9a40-0272e0459968,1654013063315,993,803,Add,34951,永暗强攻项链,False,,,0
0311fbde-a710-4cd3-8cf8-15e97c5ce75b,1654013063332,993,803,Add,34956,永暗强攻手环,False,,,0
4732b64d-7f4a-448e-bf79-b17a2a21cf21,1654013063332,993,803,Add,34964,永暗咏咒指环,False,,,0
4882af8c-46a2-423f-83b2-f9e912afe4a3,1654013063350,993,803,Add,36378,陈旧的乐谱：呼唤终结之神,False,,,0
7cf4a838-869f-4e3b-add7-e6600d28261a,1654013066232,993,803,Cast,36378,陈旧的乐谱：呼唤终结之神,False,Lenoes,摩杜纳,0
32b03354-322f-4f63-b3a8-c66a56f49c1b,1654013067282,993,803,Cast,36378,陈旧的乐谱：呼唤终结之神,False,十六五夜,摩杜纳,0
31c1aea0-4387-40c1-8b3f-0d1910d9792c,1654013068332,993,803,Cast,34956,永暗强攻手环,False,Lenoes,摩杜纳,0
52a624f9-cf90-4c18-b9c2-cd1047952c91,1654013069365,993,803,Cast,34951,永暗强攻项链,False,Lenoes,摩杜纳,0
aaa3e8b8-743f-4755-aa45-aaedad3d24c2,1654091842491,293,60,Add,2210,土神圣钥,False,,,0
a662b5c3-95d1-418f-ae76-0e12f3af7f54,1654091842492,293,60,Add,36137,泰坦武器箱（品级80),False,,,0
87a1f947-f2ca-4edb-a89e-dfbca06ce492,1654091850556,293,60,Cast,36137,泰坦武器箱（品级80),False,杏花弦雨,柔风海湾,0
47b627d5-5b7c-4d42-aec5-573840e73267,1654091851820,293,60,Cast,2210,土神圣钥,False,杏花弦雨,柔风海湾,0
27599055-c6f1-4b48-bd8b-e1854be93f0b,1654161299063,969,785,Add,34378,帝国治愈指环,False,,,0
ac410f64-ad7f-44f5-9664-cbacc5c01343,1654161299064,969,785,Add,34329,帝国御敌筒靴,False,,,0
da117d3b-be70-4f00-8a40-6d860d2e7d26,1654161302178,969,785,Cast,34378,帝国治愈指环,False,樋口圆香,海猫茶屋,0
f0d25eaf-1fca-4296-b445-34662558eb3f,1654161302329,969,785,Cast,34378,帝国治愈指环,False,十六五夜,摩杜纳,0
7e54f491-6836-46af-8b7c-0ef7172aaf12,1654161302329,969,785,Cast,34329,帝国御敌筒靴,False,十六五夜,摩杜纳,0
35d239fb-904a-4635-b154-bc074c47f3de,1654161302626,969,785,Cast,34378,帝国治愈指环,False,Gloria,紫水栈桥,0
1d6c23ba-5fb3-46cc-a5d8-9cacab6759c5,1654161304293,969,785,Cast,34329,帝国御敌筒靴,False,Gloria,紫水栈桥,0
a50a51d9-33d9-4bb7-aebf-169573e6047f,1654161313295,969,785,Cast,34329,帝国御敌筒靴,False,樋口圆香,海猫茶屋,0
f88f8264-17e3-4f18-9a46-9e88df2a0775,1654161318878,969,785,Cast,34329,帝国御敌筒靴,False,漆夜,琥珀原,0
9ce9b6ef-02e0-4744-9250-08dc3ad8625d,1654161318896,969,785,Need,34329,帝国御敌筒靴,False,十六五夜,摩杜纳,2
c675f246-f31c-4f23-b247-6c385f5e6cf3,1654161318911,969,785,Obtain,34329,帝国御敌筒靴,False,十六五夜,摩杜纳,0
fd2877fc-30f1-48af-996c-9b89cf17d496,1654161320344,969,785,Cast,34378,帝国治愈指环,False,漆夜,琥珀原,0
aa14ce77-6c90-47ec-a3a9-485caae727c1,1654161320345,969,785,Need,34378,帝国治愈指环,False,Gloria,紫水栈桥,1
7e3bc669-8322-41c6-bd0a-f10fa6946069,1654161320345,969,785,Obtain,34378,帝国治愈指环,False,Gloria,紫水栈桥,0
1733dc2e-78b7-4cd2-8a78-751fc80661c0,1654161463702,969,785,Add,34372,帝国精准手环,False,,,0
b8f56758-2a61-46cc-90f3-5a8a9d582c83,1654161463702,969,785,Add,34349,帝国游击筒靴,False,,,0
5aa2af20-42a6-4988-9190-d24c470ffec1,1654161465702,969,785,Cast,34372,帝国精准手环,False,十六五夜,摩杜纳,0
b515dc0f-f455-4ea3-b79c-d8ff92a92283,1654161465702,969,785,Cast,34349,帝国游击筒靴,False,十六五夜,摩杜纳,0
8a13fa54-24c5-470c-b26f-a429a1e6ab4f,1654161466552,969,785,Cast,34372,帝国精准手环,False,樋口圆香,海猫茶屋,0
3648c268-b7ec-4d4f-99e1-c4552fa9d372,1654161467070,969,785,Cast,34372,帝国精准手环,False,Gloria,紫水栈桥,0
3db3f30a-fc2e-4174-86c0-0c8ad8874a8c,1654161467636,969,785,Cast,34349,帝国游击筒靴,False,樋口圆香,海猫茶屋,0
af91f4e8-735d-463e-992f-675411df7c54,1654161468785,969,785,Cast,34349,帝国游击筒靴,False,Gloria,紫水栈桥,0
3619b3e0-49a0-4ca9-9a0c-852d5ebb04e3,1654161514038,969,785,Add,34369,帝国咏咒项环,False,,,0
862a3232-aaec-4e7e-a7e6-833b51e4b0bc,1654161516587,969,785,Cast,34369,帝国咏咒项环,False,十六五夜,摩杜纳,0
0a77692c-c6d2-4ced-8d4a-d733ca588fb0,1654161517405,969,785,Cast,34372,帝国精准手环,False,漆夜,琥珀原,0
5af71bd8-b9fa-4d57-a179-ed8b0df5cf3a,1654161517406,969,785,Greed,34372,帝国精准手环,False,十六五夜,摩杜纳,42
8a539c9c-f794-485c-8101-6f8c3a49ed4b,1654161517407,969,785,Greed,34372,帝国精准手环,False,樋口圆香,海猫茶屋,31
a0169c4f-780f-4852-8d63-b23bf15fbb33,1654161517407,969,785,Obtain,34372,帝国精准手环,False,十六五夜,摩杜纳,0
5e89a929-0499-4c0a-8ec6-64d4f8b9ee9a,1654161518054,969,785,Cast,34369,帝国咏咒项环,False,Gloria,紫水栈桥,0
dd2d1b5a-c803-4a0d-90e6-b21784b66b9c,1654161518421,969,785,Cast,34349,帝国游击筒靴,False,漆夜,琥珀原,0
dc4e8d72-f966-4786-b6ff-6342c387c4e7,1654161518421,969,785,Greed,34349,帝国游击筒靴,False,十六五夜,摩杜纳,64
049c4d2d-5d47-46fd-bd00-42e8196d159e,1654161518421,969,785,Greed,34349,帝国游击筒靴,False,樋口圆香,海猫茶屋,73
f2d33548-a534-4a7e-9a6c-6271eec8050b,1654161518421,969,785,Obtain,34349,帝国游击筒靴,False,樋口圆香,海猫茶屋,0
64118113-b063-4ed3-88a8-f4085ffa6d2b,1654161519738,969,785,Cast,34369,帝国咏咒项环,False,漆夜,琥珀原,0
158d0d86-d995-4b8f-8150-893252118bf0,1654161659066,969,785,Add,34363,帝国治愈耳坠,False,,,0
e083352f-77a3-4fb9-9735-c93e05d35821,1654161659066,969,785,Add,34357,帝国咏咒手套,False,,,0
d2b1b789-2b6b-4a18-badd-0a2ae0279285,1654161661411,969,785,Cast,34363,帝国治愈耳坠,False,十六五夜,摩杜纳,0
03eee032-91e1-4e07-b98a-738c7799f6d5,1654161661412,969,785,Cast,34357,帝国咏咒手套,False,十六五夜,摩杜纳,0
f388ec65-6216-413f-8878-7c050abff06d,1654161663395,969,785,Cast,34363,帝国治愈耳坠,False,Gloria,紫水栈桥,0
3ee2819d-29fe-475e-b8a5-0d922a7701be,1654161668731,969,785,Cast,34357,帝国咏咒手套,False,Gloria,紫水栈桥,0
921f1a6d-022b-47cf-86a2-dd03404708e3,1654161813919,969,785,Add,34360,帝国御敌耳坠,False,,,0
bb27da2a-c699-49aa-92fc-d95a9322dad9,1654161813919,969,785,Add,34311,帝国魔导断头剑,False,,,0
037fc797-016c-41a4-a718-320bc535d261,1654161814019,969,785,Greed,34369,帝国咏咒项环,False,十六五夜,摩杜纳,60
fa7a08b6-f579-4665-8f87-2695eeb7972b,1654161814019,969,785,Obtain,34369,帝国咏咒项环,False,十六五夜,摩杜纳,0
0ed017ee-b738-47c6-a3bc-b75faaf974b1,1654161816218,969,785,Cast,34360,帝国御敌耳坠,False,十六五夜,摩杜纳,0
f32d247e-3bdb-4147-93b4-c0411189af2c,1654161816218,969,785,Cast,34311,帝国魔导断头剑,False,十六五夜,摩杜纳,0
519e714f-2491-4fe4-a900-6cb6404b2076,1654162082536,969,785,Obtain,34375,帝国御敌指环,False,十六五夜,摩杜纳,0
8bc43df2-e7b7-4a73-8bde-cc13fb12059d,1654162082614,969,785,Obtain,31576,勇猛的记忆晶块,False,十六五夜,摩杜纳,0
eec967fa-6090-4d9b-9017-aad38ea8c6f6,1654162082631,969,785,Obtain,36027,惰性花瓣状晶簇,False,十六五夜,摩杜纳,0
7363312c-329c-4796-829e-b3c20e6295ee,1654162082649,969,785,Obtain,36025,惰性树枝状晶簇,False,十六五夜,摩杜纳,0
c0c2397e-072d-40e2-8e6f-afb0f3e978a2,1654162088766,969,785,Add,34341,帝国精准长衣,False,,,0
0087790d-930b-4ea2-b543-1b5f95c2cb40,1654162088784,969,785,Add,34308,帝国魔导长枪,False,,,0
0a4d5502-4e8f-401f-90e1-cf4f94e92552,1654162090364,969,785,Cast,34360,帝国御敌耳坠,False,Gloria,紫水栈桥,0
3df30ec8-b1db-460b-8a02-487e349c66bf,1654162092333,969,785,Cast,34341,帝国精准长衣,False,十六五夜,摩杜纳,0
f3b80f26-2007-41e8-b152-8538ff831aea,1654162092333,969,785,Cast,34308,帝国魔导长枪,False,十六五夜,摩杜纳,0
703f20aa-e996-4ee0-8378-63f444fb15cf,1654162092914,969,785,Cast,34311,帝国魔导断头剑,False,Gloria,紫水栈桥,0
71b2a612-75e7-44bd-a077-8624373dabf2,1654162094898,969,785,Cast,34341,帝国精准长衣,False,Gloria,紫水栈桥,0
de4988f4-4d3c-4eaa-820a-6b0109e3a8c4,1654162096100,969,785,Cast,34308,帝国魔导长枪,False,Gloria,紫水栈桥,0
4cc69f91-387a-46e3-bd11-2bb312caf68f,1654162101114,969,785,Cast,34308,帝国魔导长枪,False,樋口圆香,海猫茶屋,0
4c5cb9fb-b7f6-46db-9bb8-fbe90ca52386,1654162101181,969,785,Need,34308,帝国魔导长枪,False,樋口圆香,海猫茶屋,19
469a0d36-01de-4264-a576-7d1f4c2b97ff,1654162101182,969,785,Obtain,34308,帝国魔导长枪,False,樋口圆香,海猫茶屋,0
60862324-97b9-4161-b8f1-2c90afa3dc01,1654162102931,969,785,Greed,34341,帝国精准长衣,False,十六五夜,摩杜纳,15
21aae289-d97a-496b-b538-143b9b29f386,1654162102931,969,785,Obtain,34341,帝国精准长衣,False,十六五夜,摩杜纳,0
e24afa16-9cd0-4630-86a0-78dd694a0621,1654162102948,969,785,Need,34360,帝国御敌耳坠,False,十六五夜,摩杜纳,98
8359c8e9-b97a-4712-a994-b1f8f8c7236d,1654162102948,969,785,Obtain,34360,帝国御敌耳坠,False,十六五夜,摩杜纳,0
19d6765a-fb52-4534-829a-585427d36554,1654162102948,969,785,Greed,34311,帝国魔导断头剑,False,十六五夜,摩杜纳,6
9ffba015-50b7-430e-8073-4a072d81f9e6,1654162102949,969,785,Greed,34311,帝国魔导断头剑,False,Gloria,紫水栈桥,18
e424abfb-819f-40f7-8aba-a012cff50b59,1654162102949,969,785,Obtain,34311,帝国魔导断头剑,False,Gloria,紫水栈桥,0
061dc31a-f49b-4f12-95c3-c11b57765ebb,1654165650450,884,692,Cast,28268,座狼精准指环,False,和泉蒲公英饼,紫水栈桥,0
1c02eb6e-5f95-4b13-a5a1-3fd5e5e18aa2,1654165661350,884,692,Add,28268,座狼精准指环,False,,,0
6c0638c3-c902-4d0a-8f92-935dbeece083,1654165661367,884,692,Obtain,25197,战技魔晶石柒型,False,爱的吟游诗人,柔风海湾,0
152069eb-77ce-48cd-8df3-6f1f0bb3c592,1654165663019,884,692,Cast,28268,座狼精准指环,False,十六五夜,摩杜纳,0
3d74dc8a-2660-430e-9493-b2c6df2487b9,1654165707403,884,692,Obtain,25188,武略魔晶石柒型,False,十六五夜,摩杜纳,0
c491fc0c-557b-4498-bbd1-c4d9d9282c92,1654165764172,884,692,Obtain,25186,信力魔晶石柒型,False,十六五夜,摩杜纳,0
d21dfe65-4cfd-46b7-92ea-08ac75de5af8,1654165907029,884,692,Add,28245,座狼咏咒头盔,False,,,0
2315e60c-1617-4e0d-a25e-280c9a4b3eb5,1654165907030,884,692,Add,28253,座狼精准耳坠,False,,,0
d2b4d8c0-ffc8-45fc-9318-d13065acf1e2,1654165908749,884,692,Cast,28245,座狼咏咒头盔,False,十六五夜,摩杜纳,0
4fc14902-2c6a-419f-bb21-e8ae7d78348f,1654165908749,884,692,Cast,28253,座狼精准耳坠,False,十六五夜,摩杜纳,0
3d94b1d2-ba2c-4352-87b5-1418b2b711c9,1654165912347,884,692,Cast,28268,座狼精准指环,False,爱的吟游诗人,柔风海湾,0
99c17c2b-673f-4f35-808b-217a931163d4,1654165912412,884,692,Greed,28268,座狼精准指环,False,十六五夜,摩杜纳,36
9e7656cb-0c1b-4ca4-86a6-0d2201f65d66,1654165912412,884,692,Obtain,28268,座狼精准指环,False,十六五夜,摩杜纳,0
99a68102-dbe6-421a-98ac-2052c536b640,1654165912863,884,692,Cast,28245,座狼咏咒头盔,False,阿古羅瓦爾蔗,摩杜纳,0
fc05139d-2804-4211-9249-a62061953323,1654165914813,884,692,Cast,28245,座狼咏咒头盔,False,爱的吟游诗人,柔风海湾,0
564ffa4a-de62-4f14-bccd-8d35a0d66931,1654165914862,884,692,Cast,28253,座狼精准耳坠,False,阿古羅瓦爾蔗,摩杜纳,0
1bb8ffd0-cab8-4ba5-8201-64523d3cc8f4,1654165915782,884,692,Cast,28253,座狼精准耳坠,False,爱的吟游诗人,柔风海湾,0
32fcabc3-a810-4135-ae1a-6ec26963b8e6,1654165916230,884,692,Cast,28268,座狼精准指环,False,阿古羅瓦爾蔗,摩杜纳,0
a1d3090c-37fe-4702-9bc4-b4bd6f28686a,1654165968785,884,692,Cast,28266,座狼御敌指环,False,十六五夜,摩杜纳,0
d3c58271-5395-498d-b8e4-ae95739ededb,1654166025587,884,692,Obtain,26727,信力魔晶石捌型,False,十六五夜,摩杜纳,0
ee566355-a265-45cd-9a8a-1dd64a066b62,1654166025603,884,692,Obtain,26728,神眼魔晶石捌型,False,和泉蒲公英饼,紫水栈桥,0
3bfbd2eb-4ee3-4251-a7b6-2924e90d4528,1654166026219,884,692,Obtain,26729,武略魔晶石捌型,False,爱的吟游诗人,柔风海湾,0
4a5daa97-119a-402c-bae8-0a6f15330ef8,1654166026236,884,692,Obtain,26739,咏唱魔晶石捌型,False,爱的吟游诗人,柔风海湾,0
ab4d04e1-7d29-4cce-9ccf-37d10dd4df88,1654166094223,884,692,Add,28256,座狼御敌项环,False,,,0
d2d8b499-dde5-4f31-98aa-74e464d185fc,1654166094223,884,692,Obtain,25198,咏唱魔晶石柒型,False,爱的吟游诗人,柔风海湾,0
78d38535-0116-4cce-b376-9ef3ab66ff2d,1654166096241,884,692,Cast,28256,座狼御敌项环,False,十六五夜,摩杜纳,0
b0a02749-d9ed-4c84-b787-cfaec82bf4f1,1654166104291,884,692,Cast,28266,座狼御敌指环,False,阿古羅瓦爾蔗,摩杜纳,0
044814f4-f27e-472b-8f77-3cc6f7d0e5f0,1654166107322,884,692,Cast,28256,座狼御敌项环,False,阿古羅瓦爾蔗,摩杜纳,0
16d5cff2-d329-4069-9f7b-e10435aed8d1,1654166108974,884,692,Cast,28266,座狼御敌指环,False,爱的吟游诗人,柔风海湾,0
c8af3d73-75a4-46a6-81df-2ef9459cd78b,1654166109989,884,692,Cast,28256,座狼御敌项环,False,爱的吟游诗人,柔风海湾,0
b4b06c59-5b28-4434-8b78-e4aa398a9f2c,1654166306349,884,692,Add,28242,座狼治愈长裤,False,,,0
cd6e62b6-3069-4f07-a1d3-74d3112ffe7a,1654166306349,884,692,Add,28626,小凉南希,False,,,0
742d3f03-5052-4bb4-b65d-b54a85f8cdec,1654166308999,884,692,Cast,28626,小凉南希,False,阿古羅瓦爾蔗,摩杜纳,0
794b11f7-d920-4c6f-abad-bcf3494b4efc,1654166309698,884,692,Cast,28626,小凉南希,False,爱的吟游诗人,柔风海湾,0
e2f59cf5-7d89-4153-9032-17d6c973194e,1654166310382,884,692,Greed,28256,座狼御敌项环,False,十六五夜,摩杜纳,12
fbb8e433-0888-4aa8-93a8-5b1836728a41,1654166310382,884,692,Obtain,28256,座狼御敌项环,False,十六五夜,摩杜纳,0
786b3399-e26f-4c19-bc5b-49825fb16a8c,1654166311264,884,692,Cast,28242,座狼治愈长裤,False,爱的吟游诗人,柔风海湾,0
4de1e7a3-23ad-469b-bdd7-e7dfc9afcd3e,1654166312115,884,692,Cast,28242,座狼治愈长裤,False,阿古羅瓦爾蔗,摩杜纳,0
f76b2476-46ae-4b0a-a682-8d1fdd6eb179,1654166313281,884,692,Cast,28242,座狼治愈长裤,False,十六五夜,摩杜纳,0
748a899d-79be-463b-a18c-f9f99063b96a,1654166313282,884,692,Cast,28626,小凉南希,False,十六五夜,摩杜纳,0
734982a3-d7e8-4bf5-8df1-90cd93bfe49e,1654166313282,884,692,Need,28242,座狼治愈长裤,False,十六五夜,摩杜纳,69
1a063223-7e99-4115-a702-9f43f31bb307,1654166313282,884,692,Obtain,28242,座狼治愈长裤,False,十六五夜,摩杜纳,0
4afd9864-cdd9-4a78-b666-45a491cae01f,1654166313282,884,692,Need,28626,小凉南希,False,十六五夜,摩杜纳,74
592a8f9f-504b-4a19-bcb4-d3912272a3f4,1654166313282,884,692,Need,28626,小凉南希,False,爱的吟游诗人,柔风海湾,6
5824a3bc-09bf-4067-bb28-b0c84daa35ae,1654166313282,884,692,Obtain,28626,小凉南希,False,十六五夜,摩杜纳,0
a83e9896-1354-4806-9ae7-b24b7cccbe63,1654179484181,973,792,Add,34832,终迹精准耳坠,False,,,0
7f8f5cc1-adbb-4979-a49c-6cc01d6f6d73,1654179488431,973,792,Cast,34832,终迹精准耳坠,False,衛宮切嗣,摩杜纳,0
2769e99a-7e11-4df4-a44b-0f33ed5e9ca0,1654179489664,973,792,Cast,34832,终迹精准耳坠,False,十六五夜,摩杜纳,0
d9d71f91-d35e-4584-a88c-31e547a49c27,1654179617786,973,792,Add,34846,终迹强攻指环,False,,,0
835c3dce-8e03-44cd-af3d-3bfd5f5e332e,1654179619819,973,792,Cast,34846,终迹强攻指环,False,十六五夜,摩杜纳,0
f2b9a189-d468-41a9-ab3e-02f5f9dc6e0f,1654179779061,973,792,Add,34844,终迹咏咒手环,False,,,0
ad1a056f-c99d-4787-bbbe-ff8af6a212f5,1654179779061,973,792,Obtain,33919,武略魔晶石玖型,False,十六五夜,摩杜纳,0
29790270-805e-40d5-a8e7-54ddba8e5631,1654179781428,973,792,Cast,34846,终迹强攻指环,False,衛宮切嗣,摩杜纳,0
41697c09-5826-4ff3-a489-b1a8a7c3048e,1654179781862,973,792,Cast,34844,终迹咏咒手环,False,十六五夜,摩杜纳,0
239bebfd-697c-4440-8b2d-99e319e7e77d,1654179782427,973,792,Cast,34844,终迹咏咒手环,False,衛宮切嗣,摩杜纳,0
6e48c6c5-ac30-4291-a704-b36e1da6e08f,1654179784129,973,792,Greed,34832,终迹精准耳坠,False,十六五夜,摩杜纳,10
32cbc86c-a08b-4c62-b57d-4ebe1297e045,1654179784130,973,792,Obtain,34832,终迹精准耳坠,False,十六五夜,摩杜纳,0
43873395-bdb0-4dcb-9e74-89055da88ac8,1654180131943,973,792,Add,34837,终迹精准项环,False,,,0
f13fe551-967f-4916-a0f0-fdbf72bf4c94,1654180134327,973,792,Cast,34837,终迹精准项环,False,衛宮切嗣,摩杜纳,0
49a874f9-7782-41f8-bb90-d410f77b371b,1654180134960,973,792,Cast,34837,终迹精准项环,False,十六五夜,摩杜纳,0
657bbfc6-f5b8-4725-a6a7-165ee9716fe8,1654180135593,973,792,Greed,34837,终迹精准项环,False,十六五夜,摩杜纳,31
373dd0bc-c3e0-4c13-a368-f851ec90763b,1654180135595,973,792,Greed,34837,终迹精准项环,False,衛宮切嗣,摩杜纳,99
bcb92607-1f8d-48a1-8ac3-b92daecbffe7,1654180135611,973,792,Obtain,34837,终迹精准项环,False,衛宮切嗣,摩杜纳,0
b6f4a070-70d2-4dc4-adc1-483a4fcb651c,1654260011782,823,651,Add,26058,奇坦那强袭头带,False,,,0
3072695a-dc7a-4b6a-a50c-ccec34b0aa4d,1654260011782,823,651,Add,26079,奇坦那治愈长裤,False,,,0
9f9b675f-e926-4a35-afc2-8f05c2fa8ff3,1654260013597,823,651,Cast,26058,奇坦那强袭头带,False,天秤·芸如,柔风海湾,0
f55c64d4-5ba0-4b84-b7ac-7de475624f78,1654260014431,823,651,Cast,26058,奇坦那强袭头带,False,十六五夜,摩杜纳,0
606262ad-b9ec-4d26-9abc-aa66cff7f574,1654260014431,823,651,Cast,26079,奇坦那治愈长裤,False,十六五夜,摩杜纳,0
3bf511c7-363d-48a7-876a-a83c14a07ac8,1654260014929,823,651,Cast,26079,奇坦那治愈长裤,False,天秤·芸如,柔风海湾,0
18e07ea6-0f3f-4b5f-bbce-3d6f8e02534c,1654260137868,823,651,Add,26101,奇坦那治愈手镯,False,,,0
7e12c5bd-e8c7-4d0c-9a88-4a8ffaaac47c,1654260139519,823,651,Cast,26101,奇坦那治愈手镯,False,十六五夜,摩杜纳,0
e85884e0-c9d8-4de1-8aa2-fd9bcce74a98,1654260143784,823,651,Cast,26101,奇坦那治愈手镯,False,天秤·芸如,柔风海湾,0
4079856d-4ae2-47bc-9092-6fd277689aeb,1654260386995,823,651,Add,26071,奇坦那游击斗服,False,,,0
0326097c-3461-42af-89f1-176fa57e9358,1654260386995,823,651,Add,26095,奇坦那精准项环,False,,,0
4a885d3c-9737-45e2-97b6-9bd5562eff18,1654260390079,823,651,Cast,26071,奇坦那游击斗服,False,十六五夜,摩杜纳,0
50fe74dd-3a7a-494c-b1f4-3861f5aebbff,1654260390128,823,651,Cast,26095,奇坦那精准项环,False,十六五夜,摩杜纳,0
f115ca99-1172-4948-9ebc-113dd52b3ac2,1654260391129,823,651,Cast,26095,奇坦那精准项环,False,轩丶枭,紫水栈桥,0
1e6b8587-c4d0-4b4b-be1c-c5b595c17dc2,1654260391545,823,651,Cast,26071,奇坦那游击斗服,False,天秤·芸如,柔风海湾,0
362c652a-afcd-46bf-bd2c-4baef54ee89e,1654260392829,823,651,Cast,26071,奇坦那游击斗服,False,轩丶枭,紫水栈桥,0
62b8c526-c180-4844-b949-fd7acf253086,1654260392878,823,651,Cast,26095,奇坦那精准项环,False,天秤·芸如,柔风海湾,0
8707c203-6de4-4adc-ac76-38d34b5e6205,1654260394463,823,651,Cast,26101,奇坦那治愈手镯,False,轩丶枭,紫水栈桥,0
e503b3ab-7b0c-4794-b537-0e9da4e1b5cf,1654260551886,823,651,Add,26041,奇坦那守卫者武士刀,False,,,0
1e474b76-73ca-4e0c-8765-f16c4fb1b94b,1654260551886,823,651,Add,26093,奇坦那御敌项环,False,,,0
78a3ebb5-17bc-4d60-8b17-ab70ce6457dc,1654260554019,823,651,Cast,26041,奇坦那守卫者武士刀,False,十六五夜,摩杜纳,0
81437099-f38b-4182-b547-425cf8dfaf08,1654260554019,823,651,Cast,26093,奇坦那御敌项环,False,十六五夜,摩杜纳,0
dba6b31f-e6d4-4b1b-9430-e6361d849379,1654260558353,823,651,Cast,26093,奇坦那御敌项环,False,轩丶枭,紫水栈桥,0
7f11388b-64cc-42e9-8550-1e565d67a72e,1654260560053,823,651,Cast,26041,奇坦那守卫者武士刀,False,轩丶枭,紫水栈桥,0
38b45850-2859-4b8f-b1cc-9ec11006c715,1654260566004,823,651,Cast,26041,奇坦那守卫者武士刀,False,天秤·芸如,柔风海湾,0
64edb6d1-beaf-4d27-98db-3ab129254f88,1654260774265,823,651,Obtain,31576,勇猛的记忆晶块,False,十六五夜,摩杜纳,0
c7701a2f-f273-4bd1-9b4e-7a6278d6bc17,1654260774283,823,651,Obtain,36027,惰性花瓣状晶簇,False,十六五夜,摩杜纳,0
63e55f58-4b61-44e2-b509-3e0592ab2906,1654260774296,823,651,Obtain,36025,惰性树枝状晶簇,False,十六五夜,摩杜纳,0
72e83555-4ee2-48d6-a1eb-f7e93e3b9b57,1654260778531,823,651,Add,26037,奇坦那守卫者法杖,False,,,0
2734cbcb-ae20-4d32-a48d-8b344a9abfcb,1654260778531,823,651,Add,26099,奇坦那强攻手镯,False,,,0
a9f691f2-e3cf-4106-a7e6-e10078cc1e24,1654260780080,823,651,Cast,26037,奇坦那守卫者法杖,False,十六五夜,摩杜纳,0
45569178-d1a2-4140-bf9d-d423ade20c8e,1654260780080,823,651,Cast,26099,奇坦那强攻手镯,False,十六五夜,摩杜纳,0
1f708cb1-fd9a-44f3-a0e9-34fd97d50bb6,1654260782364,823,651,Cast,26037,奇坦那守卫者法杖,False,天秤·芸如,柔风海湾,0
da7e8797-cb8d-45b6-9096-7a028feaaec7,1654260783216,823,651,Cast,26099,奇坦那强攻手镯,False,轩丶枭,紫水栈桥,0
85d2b234-88fc-47ac-a4c7-4a15d9fcbd5f,1654260783680,823,651,Cast,26099,奇坦那强攻手镯,False,天秤·芸如,柔风海湾,0
